-5.0004	-0.0113517277617
-4.998	-0.0155834343958
-4.9956	-0.01504014103
-4.9932	-0.0144968476641
-4.9908	-0.0139535542983
-4.986	-0.0152419675665
-4.9836	-0.0146986742007
-4.9788	-0.020762087469
-4.9764	-0.0202187941031
-4.9716	-0.0143822073714
-4.9692	-0.0162389140056
-4.9644	-0.0151523272738
-4.962	-0.012234033908
-4.9572	-0.0206724471763
-4.9548	-0.0129791538104
-4.95	-0.0118925670787
-4.9476	-0.0113492737128
-4.9452	-0.017955980347
-4.9404	-0.0144943936153
-4.938	-0.0139511002494
-4.9332	-0.0104895135177
-4.9308	-0.0194962201519
-4.9284	-0.018952926786
-4.9236	-0.0107163400543
-4.9212	-0.0101730466884
-4.9164	-0.0114614599567
-4.914	-0.0132931665909
-4.9116	-0.012749873225
-4.9068	-0.0188132864933
-4.9044	-0.0230699931274
-4.8996	-0.0124334063957
-4.8972	-0.0142651130299
-4.8924	-0.0251035262982
-4.89	-0.0150352329323
-4.8876	-0.0168669395664
-4.8828	-0.0157803528347
-4.8804	-0.0175870594689
-4.8756	-0.0117254727372
-4.8732	-0.0207071793713
-4.8708	-0.0201638860054
-4.866	-0.0143272992737
-4.8636	-0.0137840059079
-4.8612	-0.015640712542
-4.8564	-0.0217041258103
-4.854	-0.00926083244445
-4.8492	-0.0129242457127
-4.8468	-0.0123809523469
-4.8444	-0.018987658981
-4.8396	-0.0131260722493
-4.8372	-0.0125827788835
-4.8324	-0.0138711921517
-4.83	-0.0133278987859
-4.8252	-0.0146413120542
-4.8204	-0.00400472532246
-4.8156	-0.00291813859074
-4.8132	-0.00237484522489
-4.806	-0.00549496512732
-4.8036	-0.00495167176146
-4.7988	-0.00386508502975
-4.7916	-0.00698520493218
-4.7892	-0.00644191156633
-4.7868	-0.00589861820047
-4.782	-0.00481203146876
-4.7796	-0.0042687381029
-4.7748	-0.00798215137119
-4.7676	-0.00635227127362
-4.7652	-0.00580897790776
-4.7628	-0.0052656845419
-4.758	-0.00897909781019
-4.7556	-0.00843580444434
-4.7508	-0.00734921771262
-4.7436	-0.00571933761506
-4.7412	-0.00517604424921
-4.7388	-0.00463275088335
-4.7316	-0.00775287078578
-4.7292	-0.00720957741992
-4.7244	-0.00612299068821
-4.7172	-0.00929311059064
-4.7148	-0.00874981722478
-4.71	-0.00766323049307
-4.7076	-0.00711993712722
-4.7052	-0.0113266437614
-4.698	-0.00489676366379
-4.6932	-0.00381017693208
-4.6908	-0.00326688356622
-4.6884	-0.00747359020036
-4.6836	-0.00638700346865
-4.6812	-0.0058437101028
-4.674	-0.00901383000522
-4.6716	-0.0132205366394
-4.6668	-0.00738394990765
-4.6596	-0.00575406981008
-4.6572	-0.00521077644423
-4.65	-0.00838089634666
-4.6452	-0.0120443096149
-4.6428	-0.0115010162491
-4.6356	-0.00987113615152
-4.6332	-0.00932784278566
-4.6284	-0.012991256054
-4.6236	-0.00715466932224
-4.6188	-0.0108680825905
-4.6116	-0.00923820249296
-4.6092	-0.0086949091271
-4.6068	-0.00815161576124
-4.602	-0.00706502902953
-4.5996	-0.0112717356637
-4.5948	-0.00538514893197
-4.5924	-0.00959185556611
-4.5852	-0.00796197546854
-4.5828	-0.00741868210268
-4.5756	-0.0105888020051
-4.5732	-0.00529550863926
-4.566	-0.00366562854169
-4.5612	-0.00732904180998
-4.5588	-0.00678574844412
-4.5516	-0.00990586834655
-4.5492	-0.0093625749807
-4.5444	-0.00827598824898
-4.5372	-0.0114461081514
-4.5348	-0.0109028147856
-4.5324	-0.0151095214197
-4.5276	-0.014022934688
-4.5252	-0.0134796413221
-4.5204	-0.00764305459042
-4.5132	-0.0108131744929
-4.5108	-0.010269881127
-4.5084	-0.00972658776114
-4.5036	-0.0133900010294
-4.5012	-0.00804670766357
-4.4964	-0.0117101209319
-4.4916	-0.0106235342001
-4.4868	-0.00953694746843
-4.4844	-0.00899365410257
-4.4796	-0.00790706737086
-4.4772	-0.012163774005
-4.4724	-0.0110771872733
-4.4676	-0.00999060054158
-4.4628	-0.0136540138099
-4.4556	-0.0072741337123
-4.4532	-0.00673084034644
-4.4508	-0.00618754698059
-4.4436	-0.00930766688301
-4.4388	-0.0130210801513
-4.434	-0.0119344934196
-4.4292	-0.0108479066879
-4.4268	-0.00550461332202
-4.4196	-0.00862473322445
-4.4148	-0.00753814649274
-4.4124	-0.0117448531269
-4.4052	-0.0101149730293
-4.4028	-0.0143716796635
-4.3956	-0.0127417995659
-4.3932	-0.0121985062
-4.3884	-0.0111119194683
-4.3812	-0.00948203937075
-4.3788	-0.00893874600489
-4.374	-0.0126521592732
-4.3716	-0.0121088659073
-4.3692	-0.0115655725415
-4.3644	-0.0104789858097
-4.3572	-0.00884910571219
-4.3524	-0.0125125189805
-4.3452	-0.0108826388829
-4.3404	-0.00979605215119
-4.338	-0.00925275878534
-4.3356	-0.0135094654195
-4.3308	-0.00762287868777
-4.3284	-0.00707958532191
-4.3212	-0.0101997052243
-4.3164	-0.0138631184926
-4.314	-0.0133198251268
-4.3092	-0.0122332383951
-4.3068	-0.0116899450292
-4.3044	-0.0111466516633
-4.2996	-0.0100600649316
-4.2924	-0.0132301848341
-4.2468	-0.00770761088279
-4.2396	-0.0108277307852
-4.2348	-0.00974114405351
-4.2324	-0.0139978506877
-4.2276	-0.0129112639559
-4.2252	-0.0123679705901
-4.2228	-0.0118246772242
-4.2156	-0.0101947971267
-4.2108	-0.0138582103949
-4.2084	-0.00851491702909
-4.2012	-0.0116350369315
-4.1988	-0.0158917435657
-4.194	-0.014805156834
-4.1916	-0.0142618634681
-4.1892	-0.0137185701022
-4.1844	-0.0126319833705
-4.1772	-0.011002103273
-4.1748	-0.0104588099071
-4.1676	-0.0135789298095
-4.1652	-0.0130356364437
-4.1604	-0.011949049712
-4.1532	-0.0151191696144
-4.1508	-0.0145758762485
-4.1436	-0.017695996151
-4.1412	-0.0171527027851
-4.1364	-0.0160661160534
-4.1316	-0.0149795293217
-4.1268	-0.01389294259
-4.1244	-0.0181496492241
-4.1196	-0.0170630624924
-4.1172	-0.0212697691266
-4.1124	-0.0201831823948
-4.1052	-0.0233033022973
-4.1028	-0.0227600089314
-4.1004	-0.0222167155656
